"","PupaeIndex","Illiteracy","Unemploy","Overcrowd","LarvaePres","NumChildren","NumAdults","InterruptFreq","InterruptD","TrashCollectPerWk","LargeSolidColl","SewerConn","FumigLWs","AbateLWs","BiolarvLWs","CanopyUse","ProtectMesh","VolCriadero","OutsideLocation","DirtyWater","WaterVol","XCoord","YCoord","week0","week1","week2","IncPov","ExtrPov","HHOverC","PubWater","Sewerage","BasicSer","GlobalEmp","Unemployment","SecSchool"
"173",5,3.213115076,11.87594236,3.394999981,1,2,1,0,0,3,1,1,0,0,0,0,0,180000,1,0,1,-79.89243,-2.27359,12.2249999,22.04999924,2.399999976,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"174",34,3.213115076,11.87594236,3.394999981,1,1,5,0,0,3,1,1,1,0,0,0,1,0,1,0,147,-79.89243,-2.27359,12.2249999,22.04999924,2.399999976,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"175",13,3.213115076,11.87594236,3.394999981,1,0,5,0,0,3,1,1,0,0,0,0,0,0,1,1,1,-79.89243,-2.27359,12.2249999,22.04999924,2.399999976,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"176",3,3.213115076,11.87594236,3.394999981,1,3,5,0,0,3,1,1,0,1,0,0,0,0,1,0,116,-79.89243,-2.27359,12.2249999,22.04999924,2.399999976,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"177",10,3.213115076,11.87594236,3.394999981,1,2,2,0,0,3,1,1,0,0,0,0,0,0,1,0,64,-79.89243,-2.27359,12.2249999,22.04999924,2.399999976,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"178",16,3.213115076,11.87594236,3.394999981,1,2,4,0,0,1,1,1,0,0,0,0,0,0,1,0,83,-79.89243,-2.27359,12.2249999,22.04999924,2.399999976,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"179",42,3.213115076,11.87594236,3.394999981,1,3,4,0,0,3,1,1,0,0,0,0,0,0,1,0,1,-79.89243,-2.27359,12.2249999,22.04999924,2.399999976,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"180",5,3.213115076,11.87594236,3.394999981,1,1,2,0,0,3,1,1,1,0,0,0,1,0,1,0,68,-79.89243,-2.27359,12.2249999,22.04999924,2.399999976,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"181",16,3.213115076,11.87594236,3.394999981,1,0,5,0,0,3,1,1,1,0,0,0,1,0,1,0,208,-79.89243,-2.27359,12.2249999,22.04999924,2.399999976,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"182",13,3.213115076,11.87594236,3.394999981,1,0,6,0,0,3,1,1,0,0,0,0,0,0,1,0,23,-79.89243,-2.27359,12.2249999,22.04999924,2.399999976,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"183",3,3.213115076,11.87594236,3.394999981,1,1,3,0,0,3,1,1,0,0,0,0,0,0,1,0,106,-79.89243,-2.27359,12.2249999,22.04999924,2.399999976,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"184",22,3.213115076,11.87594236,3.394999981,1,0,3,0,0,3,1,1,1,0,0,0,1,0,1,0,83,-79.89243,-2.27359,12.2249999,22.04999924,2.399999976,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"185",10,3.213115076,11.87594236,3.394999981,1,3,3,0,0,3,1,1,0,0,0,0,0,0,1,1,23,-79.89243,-2.27359,12.2249999,22.04999924,2.399999976,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"186",3,3.213115076,11.87594236,3.394999981,1,1,3,0,0,3,1,1,0,0,0,0,0,0,0,0,68,-79.89243,-2.27359,12.2249999,22.04999924,2.399999976,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"187",1,3.213115076,11.87594236,3.394999981,1,3,1,0,0,3,1,1,1,0,0,0,1,0,1,0,44,-79.89243,-2.27359,12.2249999,22.04999924,2.399999976,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"188",22,3.213115076,11.87594236,3.394999981,1,0,1,0,0,3,1,1,1,1,0,0,1,0,1,0,83,-79.89243,-2.27359,12.2249999,22.04999924,2.399999976,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"189",16,3.213115076,11.87594236,3.394999981,1,3,2,0,0,3,1,1,0,1,0,0,0,0,0,0,52,-79.89243,-2.27359,12.2249999,22.04999924,2.399999976,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"190",28,3.213115076,11.87594236,3.394999981,1,5,5,0,0,3,1,1,0,0,0,0,0,0,1,1,31,-79.89243,-2.27359,12.2249999,22.04999924,2.399999976,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"191",4,3.213115076,11.87594236,3.394999981,1,1,4,0,0,3,1,1,0,0,0,0,0,0,1,0,1,-79.89243,-2.27359,12.2249999,22.04999924,2.399999976,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"192",9,3.213115076,11.87594236,3.394999981,1,0,5,0,0,3,1,1,0,0,0,0,0,0,1,0,64,-79.89243,-2.27359,12.2249999,22.04999924,2.399999976,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"193",5,3.213115076,11.87594236,3.394999981,1,0,3,0,0,3,1,1,0,0,0,0,0,0,1,0,23,-79.89243,-2.27359,12.2249999,22.04999924,2.399999976,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"194",2,3.213115076,11.87594236,3.394999981,1,1,4,0,0,3,1,1,1,0,0,0,1,0,1,0,1,-79.89243,-2.27359,12.2249999,22.04999924,2.399999976,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"195",1,3.213115076,11.87594236,3.394999981,1,0,1,0,0,3,1,1,0,0,0,0,0,0,1,0,1,-79.89243,-2.27359,12.2249999,22.04999924,2.399999976,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"196",31,3.213115076,11.87594236,3.394999981,1,4,4,0,0,3,1,1,0,0,0,0,0,0,1,0,46,-79.89243,-2.27359,12.2249999,22.04999924,2.399999976,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"197",5,3.213115076,11.87594236,3.394999981,1,1,5,0,0,3,1,1,0,0,0,0,0,0,1,0,1,-79.89243,-2.27359,12.2249999,22.04999924,2.399999976,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"198",6,3.213115076,11.87594236,3.394999981,1,3,4,0,0,3,1,1,0,0,0,0,0,0,1,0,23,-79.89243,-2.27359,12.2249999,22.04999924,2.399999976,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"199",13,3.213115076,11.87594236,3.394999981,1,4,2,0,0,3,1,1,0,0,0,0,0,0,1,1,18,-79.89243,-2.27359,12.2249999,22.04999924,2.399999976,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"200",3,3.213115076,11.87594236,3.394999981,1,3,3,0,0,3,1,1,0,0,0,0,0,0,1,0,68,-79.89243,-2.27359,12.2249999,22.04999924,2.399999976,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"201",1,3.213115076,11.87594236,3.394999981,0,5,2,0,0,3,1,1,0,0,0,0,0,0,1,0,92,-79.89243,-2.27359,12.2249999,22.04999924,2.399999976,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"202",4,2.439121331,11.97252382,2.909999967,1,1,3,0,0,3,1,1,0,0,0,1,0,1500,1,1,1,-79.892409,-2.26747,28.5679016,1.238420515,8.060519722,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"203",22,3.645835426,11.31815091,3.274999976,1,2,4,1,4,3,0,1,0,0,1,1,0,252000,1,1,1,-79.8924,-2.2718,0,0,0,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"204",40,3.213115076,11.87594236,3.394999981,1,1,4,1,4,3,0,1,0,0,1,1,0,288000,0,0,1,-79.8924,-2.27175,0,0,0,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"205",14,3.213115076,11.87594236,3.394999981,1,2,1,0,0,3,0,1,0,1,1,0,0,6000,1,1,1,-79.892361,-2.270763,7.776312525,1.241229172,13.57368777,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"206",1,3.213115076,11.87594236,3.394999981,1,2,4,0,0,3,1,1,0,0,0,1,0,75,1,1,1,-79.89232,-2.26886,1.756145772,2.150000095,7.776312525,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"207",10,3.645835426,11.31815091,3.274999976,1,6,4,1,4,3,0,1,0,0,1,1,0,72000,1,0,1,-79.89215,-2.27142,0,0,0,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"208",13,3.645835426,11.31815091,3.274999976,1,2,7,1,4,3,0,1,0,0,1,1,0,18000,1,0,1,-79.89215,-2.27142,0,0,0,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"209",11,3.645835426,11.31815091,3.274999976,1,2,5,1,4,3,0,1,0,0,1,1,0,147,0,1,1,-79.89215,-2.27142,0,0,0,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"210",3,3.213115076,11.87594236,3.394999981,1,1,4,0,0,3,1,1,0,0,1,1,0,6,1,1,1,-79.89214,-2.26882,1.756145772,2.150000095,7.776312525,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"211",10,2.439121331,11.97252382,2.909999967,1,2,2,0,0,3,1,1,0,1,1,1,0,120000,1,0,1,-79.892139,-2.267841,28.5679016,1.238420515,8.060519722,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"212",20,3.645835426,11.31815091,3.274999976,1,1,3,1,4,3,0,1,0,0,1,1,0,91125,0,0,2,-79.89211,-2.27122,0,0,0,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"213",13,3.645835426,11.31815091,3.274999976,1,1,5,1,2,3,0,1,0,0,0,1,0,252000,1,0,1,-79.89195,-2.27487,0,0,0.100000001,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"214",3,3.213115076,11.87594236,3.394999981,1,2,2,0,0,3,0,1,0,1,1,1,0,8000,1,0,1,-79.891768,-2.270409,7.776312525,1.241229172,13.57368777,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"215",11,3.645835426,11.31815091,3.274999976,1,2,3,1,4,3,0,1,0,0,0,1,0,216000,1,0,1,-79.89172,-2.269642,0,0,0,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"216",20,3.645835426,11.31815091,3.274999976,1,2,2,1,2,3,0,1,0,0,1,1,0,245,0,0,1,-79.89131,-2.275,0,0,0.100000001,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"217",24,3.213115076,11.87594236,3.394999981,1,2,2,0,0,3,0,1,1,1,1,1,1,29160,1,0,5,-79.891273,-2.270653,7.776312525,1.241229172,13.57368777,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"218",14,3.213115076,11.87594236,3.394999981,1,3,4,0,0,3,0,1,1,1,1,1,1,1500,1,1,1,-79.890976,-2.271205,7.776312525,1.241229172,13.57368777,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"219",10,3.213115076,11.87594236,3.394999981,1,6,10,1,4,3,0,1,0,0,1,1,0,288000,1,0,1,-79.89088,-2.2733,0,0,0,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"220",7,3.213115076,11.87594236,3.394999981,1,1,4,1,4,3,0,1,1,0,1,1,1,216000,1,0,1,-79.89069,-2.2717,0,0,0,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"221",25,3.213115076,11.87594236,3.394999981,1,2,5,1,4,3,0,1,1,0,1,1,1,512000,1,0,1,-79.89061,-2.27167,0,0,0,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"222",35,3.213115076,11.87594236,3.394999981,1,1,3,1,4,3,0,1,1,0,1,1,1,288000,1,0,1,-79.89038,-2.27186,0,0,0,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"223",14,3.213115076,11.87594236,3.394999981,1,2,3,1,4,3,0,1,0,0,1,1,0,216000,1,0,1,-79.89032,-2.27302,0,0,0,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"224",5,3.213115076,11.87594236,3.394999981,1,2,9,0,0,3,1,1,0,0,0,1,0,2500,1,1,1,-79.89014,-2.227058,1.756145772,2.150000095,7.776312525,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"225",15,3.213115076,11.87594236,3.394999981,1,3,9,0,0,3,0,1,1,1,1,0,1,12000,1,0,1,-79.89014,-2.271738,7.776312525,1.241229172,13.57368777,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"226",1,3.213115076,11.87594236,3.394999981,1,2,3,0,0,3,1,1,1,1,0,1,1,3600,0,0,1,-79.89013,-2.2707,1.756145772,2.150000095,7.776312525,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"227",13,2.222699421,7.661873585,2.797856599,1,0,3,1,2,7,1,1,0,0,0,1,0,96000,1,0,1,-79.88992,-2.24883,0.949999988,3.321462503,36.14939815,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"228",27,2.439121331,11.97252382,2.909999967,1,3,12,0,0,3,1,1,0,1,1,1,0,80000,1,0,1,-79.889828,-2.268101,28.5679016,1.238420515,8.060519722,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"229",13,3.381943765,9.864383585,3.595194719,1,1,3,0,0,3,1,1,1,1,0,0,1,1200,1,1,1,-79.8898,-2.26811,2.511841267,0.938179419,2.280721953,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"230",3,3.213115076,11.87594236,3.394999981,1,1,3,0,0,3,1,1,1,1,1,1,1,8000,1,1,1,-79.88972,-2.27196,1.756145772,2.150000095,7.776312525,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"231",41,3.645835426,11.31815091,3.274999976,1,2,2,1,2,3,0,1,0,0,0,1,0,72000,1,0,146,-79.88964,-2.27419,0,0,0.100000001,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"232",34,2.222699421,7.661873585,2.797856599,1,0,3,1,4,3,1,1,0,0,0,1,0,33640,1,0,1,-79.88956,-2.2496,0.949999988,3.321462503,36.14939815,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"233",40,3.213115076,11.87594236,3.394999981,1,2,4,1,4,3,0,1,1,0,1,1,1,324000,1,0,1,-79.88953,-2.272,0,0,0,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"234",7,2.222699421,7.661873585,2.797856599,1,2,5,1,2,7,1,1,0,0,0,0,0,24000,1,0,1,-79.8895,-2.25069,0.949999988,3.321462503,36.14939815,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"235",8,2.222699421,7.661873585,2.797856599,1,0,2,1,2,7,1,1,0,0,0,0,0,5250,1,1,2,-79.8894,-2.25029,0.949999988,3.321462503,36.14939815,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"236",12,3.213115076,11.87594236,3.394999981,1,2,2,1,4,3,0,1,1,0,1,1,1,288000,1,0,1,-79.88922,-2.27209,0,0,0,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"237",11,2.222699421,7.661873585,2.797856599,1,0,4,1,4,3,1,1,0,0,0,1,0,336400,1,0,1,-79.88902,-2.24754,0.949999988,3.321462503,36.14939815,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"238",23,3.381943765,9.864383585,3.595194719,1,3,5,0,0,3,1,1,0,0,0,0,0,1012.5,1,1,1,-79.8889,-2.26823,0,2.511841267,0.938179419,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"239",13,3.381943765,9.864383585,3.595194719,1,3,3,0,0,2,1,1,0,0,1,1,0,900,1,1,1,-79.88881,-2.26903,2.511841267,0.938179419,2.280721953,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"240",30,3.645835426,11.31815091,3.274999976,1,2,2,1,2,3,0,1,0,0,0,1,0,108000,1,0,1,-79.88852,-2.27504,0,0,0.100000001,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"241",2,3.645835426,11.31815091,3.274999976,1,3,4,1,3,3,0,1,1,0,1,1,1,288000,0,0,1,-79.88815,-2.28227,0,0.100000001,0.05748484,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"242",1,3.213115076,11.87594236,3.394999981,1,2,4,0,0,3,0,1,1,1,0,1,1,275000,1,0,1,-79.888143,-2.272216,7.776312525,1.241229172,13.57368777,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"243",16,3.645835426,11.31815091,3.274999976,1,4,6,0,0,3,1,1,1,1,1,1,1,25000,0,1,1,-79.88794,-2.28254,0,0.100000001,0,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"244",7,3.381943765,9.864383585,3.595194719,1,1,3,1,12,3,1,1,0,0,1,1,0,30375,1,0,1,-79.8879,-2.26861,0,0,0,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"245",16,3.645835426,11.31815091,3.274999976,1,0,6,0,0,3,1,1,1,1,0,1,1,34.75,1,1,4,-79.88766,-2.27327,0.949999988,2.375,2.774999976,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"246",9,3.645835426,11.31815091,3.274999976,1,2,3,1,24,3,0,1,0,0,1,1,0,25000,1,0,1,-79.88766,-2.27604,0,0.100000001,0.05748484,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"247",40,3.645835426,11.31815091,3.274999976,1,4,2,1,24,3,0,1,0,0,1,1,0,450000,1,0,2,-79.88749,-2.27601,0,0.100000001,0.05748484,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"248",9,3.213115076,11.87594236,3.394999981,1,2,1,1,4,3,0,1,0,0,1,1,0,360000,1,0,1,-79.88746,-2.27443,0,0,0,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"249",3,3.645835426,11.31815091,3.274999976,1,1,2,0,0,3,1,1,1,1,1,1,1,360,0,0,1,-79.88743,-2.28295,0,0.100000001,0,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"250",29,3.213115076,11.87594236,3.394999981,1,2,3,0,0,3,1,1,1,1,1,1,1,150,1,1,1,-79.887396,-2.27312,7.776312525,1.241229172,13.57368777,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"251",2,3.645835426,11.31815091,3.274999976,1,2,2,0,0,3,1,1,1,1,1,1,1,4800,1,0,1,-79.88737,-2.27359,0.949999988,2.375,2.774999976,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"252",32,3.645835426,11.31815091,3.274999976,1,1,6,1,24,3,0,1,0,0,1,1,0,96000,1,0,1,-79.88732,-2.27669,0,0.100000001,0.05748484,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"253",11,3.381943765,9.864383585,3.595194719,1,0,4,1,12,4,1,1,1,0,1,1,1,204687,1,0,1,-79.88726,-2.26845,0,0,0,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"254",9,3.381943765,9.864383585,3.595194719,1,0,1,0,0,4,0,1,1,1,1,1,1,50000,1,0,1,-79.88721,-2.26822,0,2.511841267,0.938179419,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"255",2,3.381943765,9.864383585,3.595194719,1,0,3,0,0,4,1,1,1,1,0,1,1,6,1,1,1,-79.8872,-2.26864,2.511841267,0.938179419,2.280721953,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"256",26,3.381943765,9.864383585,3.595194719,1,0,5,0,0,4,0,1,1,1,1,1,1,1500,1,1,1,-79.88716,-2.26776,0,2.511841267,0.938179419,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"257",26,1.479734041,5.695023255,1.642086262,1,1,4,0,0,7,1,0,1,0,1,1,1,162003.5,1,1,2,-79.887,-2.221163,0,0.050000001,0.527621533,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"258",15,3.213115076,11.87594236,3.394999981,1,2,1,1,4,3,0,1,0,0,1,1,0,480000,1,0,1,-79.88698,-2.27426,0,0,0,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"259",4,3.381943765,9.864383585,3.595194719,1,0,2,1,12,4,1,1,0,0,1,1,0,97470,0,0,1,-79.88697,-2.26935,0,0,0,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
"260",12,1.479734041,5.695023255,1.642086262,1,3,2,0,0,7,1,0,1,0,1,1,1,312852,0,0,1,-79.88683,-2.22163,0,0.050000001,0.527621533,0.104553074372995,0.020215594874473,0.093724369322794,0.998243577414559,0.997428579009741,0.96653699204321,0.957371845873176,0.042628154126823,0.873978164714293
